season,week,datex,rank,school,date
1952,5,19289,8,UCLA,1952x10x22
1952,5,19289,9,Virginia,1952x10x22
1952,5,19289,10,Wisconsin,1952x10x22
1952,5,19289,11,Pennsylvania,1952x10x22
1952,5,19289,12,Villanova,1952x10x22
1952,5,19289,13,Tennessee,1952x10x22
1952,5,19289,14,Ohio State,1952x10x22
1952,5,19289,15,Kansas,1952x10x22
1952,5,19289,16,Notre Dame,1952x10x22
1952,5,19289,17,Penn State,1952x10x22
1952,5,19289,18,Pittsburgh,1952x10x22
1952,5,19289,19,Michigan,1952x10x22
1952,5,19289,20,Texas,1952x10x22
1952,6,19294,1,Michigan St.,1952x10x27
1952,6,19294,2,Maryland,1952x10x27
1952,6,19294,3,Oklahoma,1952x10x27
1952,6,19294,4,Georgia Tech,1952x10x27
1952,6,19294,5,USC,1952x10x27
1952,6,19294,6,Duke,1952x10x27
1952,6,19294,7,UCLA,1952x10x27
1952,6,19294,8,Purdue,1952x10x27
1952,6,19294,9,Kansas,1952x10x27
1952,6,19294,10,Villanova,1952x10x27
1952,6,19294,11,California,1952x10x27
1952,6,19294,12,Tennessee,1952x10x27
1952,6,19294,13,Notre Dame,1952x10x27
1952,6,19294,14,Texas,1952x10x27
1952,6,19294,15,Michigan,1952x10x27
1952,6,19294,16,Virginia,1952x10x27
1952,6,19294,17,Pennsylvania,1952x10x27
1952,6,19294,18,Wisconsin,1952x10x27
1952,6,19294,19,Alabama,1952x10x27
1952,6,19294,20,Florida,1952x10x27
1952,7,19301,1,Michigan St.,1952x11x03
1952,7,19301,2,Maryland,1952x11x03
1952,7,19301,3,Georgia Tech,1952x11x03
1952,7,19301,4,Oklahoma,1952x11x03
1952,7,19301,5,UCLA,1952x11x03
1952,7,19301,6,USC,1952x11x03
1952,7,19301,7,Kansas,1952x11x03
1952,7,19301,8,Tennessee,1952x11x03
1952,7,19301,9,Purdue,1952x11x03
1952,7,19301,10,Notre Dame,1952x11x03
1952,7,19301,11,Villanova,1952x11x03
1952,7,19301,12,Duke,1952x11x03
1952,7,19301,13,Texas,1952x11x03
1952,7,19301,14,Mississippi,1952x11x03
1952,7,19301,15,Penn State,1952x11x03
1952,7,19301,16,Alabama,1952x11x03
1952,7,19301,17,Florida,1952x11x03
1952,7,19301,18,Wisconsin,1952x11x03
1952,7,19301,19,Princeton,1952x11x03
1952,7,19301,20,Holy Cross,1952x11x03
1952,8,19308,1,Michigan St.,1952x11x10
1952,8,19308,2,Georgia Tech,1952x11x10
1952,8,19308,3,Maryland,1952x11x10
1952,8,19308,4,UCLA,1952x11x10
1952,8,19308,5,USC,1952x11x10
1952,8,19308,6,Notre Dame,1952x11x10
1952,8,19308,7,Tennessee,1952x11x10
1952,8,19308,8,Oklahoma,1952x11x10
1952,8,19308,9,Texas,1952x11x10
1952,8,19308,10,Purdue,1952x11x10
1952,8,19308,11,Mississippi,1952x11x10
1952,8,19308,12,Alabama,1952x11x10
1952,8,19308,13,Syracuse,1952x11x10
1952,8,19308,14,Pittsburgh,1952x11x10
1952,8,19308,15,Wisconsin,1952x11x10
1952,8,19308,16,Princeton,1952x11x10
1952,8,19308,17,Washington,1952x11x10
1952,8,19308,18,Florida,1952x11x10
1952,8,19308,19,Kansas,1952x11x10
1952,8,19308,20,Michigan,1952x11x10
1952,9,19315,1,Michigan St.,1952x11x17
1952,9,19315,2,Georgia Tech,1952x11x17
1952,9,19315,3,UCLA,1952x11x17
1952,9,19315,4,USC,1952x11x17
1952,9,19315,5,Oklahoma,1952x11x17
1952,9,19315,6,Mississippi,1952x11x17
1952,9,19315,7,Tennessee,1952x11x17
1952,9,19315,8,Maryland,1952x11x17
1952,9,19315,9,Notre Dame,1952x11x17
1952,9,19315,10,Texas,1952x11x17
1952,9,19315,11,Tulsa,1952x11x17
1952,9,19315,12,Michigan,1952x11x17
1952,9,19315,13,Wisconsin,1952x11x17
1952,9,19315,14,Alabama,1952x11x17
1952,9,19315,15,Syracuse,1952x11x17
1952,9,19315,16,Pittsburgh,1952x11x17
1952,9,19315,17,Princeton,1952x11x17
1952,9,19315,18,Kansas,1952x11x17
1952,9,19315,19,Houston,1952x11x17
1952,9,19315,20,Duke,1952x11x17
1952,10,19322,1,Michigan St.,1952x11x24
1952,10,19322,2,USC,1952x11x24
1952,10,19322,3,Georgia Tech,1952x11x24
1952,10,19322,4,Oklahoma,1952x11x24
1952,10,19322,5,UCLA,1952x11x24
1952,10,19322,6,Mississippi,1952x11x24
1952,10,19322,7,Notre Dame,1952x11x24
1952,10,19322,8,Alabama,1952x11x24
1952,10,19322,9,Tennessee,1952x11x24
1952,10,19322,10,Texas,1952x11x24
1952,10,19322,11,Tulsa,1952x11x24
1952,10,19322,12,Wisconsin,1952x11x24
1952,10,19322,13,Duke,1952x11x24
1952,10,19322,14,Purdue,1952x11x24
1952,10,19322,15,Maryland,1952x11x24
1952,10,19322,16,Syracuse,1952x11x24
1952,10,19322,17,Florida,1952x11x24
1952,10,19322,18,Princeton,1952x11x24
1952,10,19322,19,Kentucky,1952x11x24
1952,10,19322,20,Virginia,1952x11x24
1952,11,Final,1,Michigan St.,1953x01x31
1952,11,Final,2,Georgia Tech,1953x01x31
1952,11,Final,3,Notre Dame,1953x01x31
1952,11,Final,4,Oklahoma,1953x01x31
1952,11,Final,5,USC,1953x01x31
1952,11,Final,6,UCLA,1953x01x31
1952,11,Final,7,Mississippi,1953x01x31
1952,11,Final,8,Tennessee,1953x01x31
1952,11,Final,9,Alabama,1953x01x31
1952,11,Final,10,Texas,1953x01x31
1952,11,Final,11,Wisconsin,1953x01x31
1952,11,Final,12,Tulsa,1953x01x31
1952,11,Final,13,Maryland,1953x01x31
1952,11,Final,14,Syracuse,1953x01x31
1952,11,Final,15,Florida,1953x01x31
1952,11,Final,16,Duke,1953x01x31
1952,11,Final,17,Ohio State,1953x01x31
1952,11,Final,18,Purdue,1953x01x31
1952,11,Final,19,Princeton,1953x01x31
1952,11,Final,20,Kentucky,1953x01x31
1953,1,Preseason,1,Notre Dame,1953x08x01
1953,1,Preseason,2,Michigan St.,1953x08x01
1953,1,Preseason,3,Georgia Tech,1953x08x01
1953,1,Preseason,4,UCLA,1953x08x01
1953,1,Preseason,5,Alabama,1953x08x01
1953,1,Preseason,6,Oklahoma,1953x08x01
1953,1,Preseason,7,Ohio State,1953x08x01
1953,1,Preseason,8,USC,1953x08x01
1953,1,Preseason,9,Maryland,1953x08x01
1953,1,Preseason,10,Duke,1953x08x01
1953,1,Preseason,11,Texas,1953x08x01
1953,1,Preseason,12,Rice,1953x08x01
1953,1,Preseason,13,Navy,1953x08x01
1953,1,Preseason,14,California,1953x08x01
1953,1,Preseason,15,Florida,1953x08x01
1953,1,Preseason,16,West Virginia,1953x08x01
1953,1,Preseason,17,Pittsburgh,1953x08x01
1953,1,Preseason,17,Tennessee,1953x08x01
1953,1,Preseason,19,Princeton,1953x08x01
1953,1,Preseason,20,Baylor,1953x08x01
1953,2,19630,1,Notre Dame,1953x09x28
1953,2,19630,2,Michigan St.,1953x09x28
1953,2,19630,3,Maryland,1953x09x28
1953,2,19630,4,Michigan,1953x09x28
1953,2,19630,5,UCLA,1953x09x28
1953,2,19630,6,Ohio State,1953x09x28
1953,2,19630,7,USC,1953x09x28
1953,2,19630,8,Oklahoma,1953x09x28
1953,2,19630,9,Georgia Tech,1953x09x28
1953,2,19630,10,Baylor,1953x09x28
1953,2,19630,11,Miss State,1953x09x28
1953,2,19630,12,Duke,1953x09x28
1953,2,19630,13,West Virginia,1953x09x28
1953,2,19630,14,Rice,1953x09x28
1953,2,19630,15,Mississippi,1953x09x28
1953,2,19630,16,Wisconsin,1953x09x28
1953,2,19630,17,Texas,1953x09x28
1953,2,19630,18,Georgia,1953x09x28
1953,2,19630,19,LSU,1953x09x28
1953,2,19630,20,Holy Cross,1953x09x28
1953,3,19637,1,Notre Dame,1953x10x05
1953,3,19637,2,Michigan St.,1953x10x05
1953,3,19637,3,Ohio State,1953x10x05
1953,3,19637,4,Maryland,1953x10x05
1953,3,19637,5,Michigan,1953x10x05
1953,3,19637,6,UCLA,1953x10x05
1953,3,19637,7,USC,1953x10x05
1953,3,19637,8,Duke,1953x10x05
1953,3,19637,9,Baylor,1953x10x05
1953,3,19637,10,Georgia Tech,1953x10x05
1953,3,19637,11,Rice,1953x10x05
1953,3,19637,12,West Virginia,1953x10x05
1953,3,19637,13,Miss State,1953x10x05
1953,3,19637,14,LSU,1953x10x05
1953,3,19637,15,Texas,1953x10x05
1953,3,19637,16,Oklahoma,1953x10x05
1953,3,19637,17,Pittsburgh,1953x10x05
1953,3,19637,18,Northwestern,1953x10x05
1953,3,19637,19,Holy Cross,1953x10x05
1953,3,19637,20,Pennsylvania,1953x10x05
1953,3,19637,20,Southern Miss,1953x10x05
1953,4,19644,1,Notre Dame,1953x10x12
1953,4,19644,2,Michigan St.,1953x10x12
1953,4,19644,3,Maryland,1953x10x12
1953,4,19644,4,UCLA,1953x10x12
1953,4,19644,5,Michigan,1953x10x12
1953,4,19644,6,Georgia Tech,1953x10x12
1953,4,19644,7,Duke,1953x10x12
1953,4,19644,8,Baylor,1953x10x12
1953,4,19644,9,Illinois,1953x10x12
1953,4,19644,10,West Virginia,1953x10x12
1953,4,19644,11,Rice,1953x10x12
1953,4,19644,12,Oklahoma,1953x10x12
1953,4,19644,13,USC,1953x10x12
1953,4,19644,14,Navy,1953x10x12
1953,4,19644,15,Pittsburgh,1953x10x12
1953,4,19644,16,California,1953x10x12
1953,4,19644,17,Ohio State,1953x10x12
1953,4,19644,17,Southern Miss,1953x10x12
1953,4,19644,19,Auburn,1953x10x12
1953,4,19644,20,Miss State,1953x10x12
1953,5,19651,1,Notre Dame,1953x10x19
1953,5,19651,2,Michigan St.,1953x10x19
1953,5,19651,3,Maryland,1953x10x19
1953,5,19651,4,Georgia Tech,1953x10x19
1953,5,19651,5,Michigan,1953x10x19
1953,5,19651,6,Baylor,1953x10x19
1953,5,19651,7,Illinois,1953x10x19
1953,5,19651,8,West Virginia,1953x10x19
1953,5,19651,9,Oklahoma,1953x10x19
1953,5,19651,10,Navy,1953x10x19
1953,5,19651,11,USC,1953x10x19
1953,5,19651,12,UCLA,1953x10x19
1953,5,19651,13,SMU,1953x10x19
1953,5,19651,14,LSU,1953x10x19
1953,5,19651,15,Texas A&M,1953x10x19
1953,5,19651,16,Duke,1953x10x19
1953,5,19651,16,Kentucky,1953x10x19
1953,5,19651,18,Pittsburgh,1953x10x19
1953,5,19651,19,Southern Miss,1953x10x19
1953,5,19651,20,Stanford,1953x10x19
1953,6,19658,1,Notre Dame,1953x10x26
1953,6,19658,2,Maryland,1953x10x26
1953,6,19658,3,Baylor,1953x10x26
1953,6,19658,4,Illinois,1953x10x26
1953,6,19658,5,West Virginia,1953x10x26
1953,6,19658,6,Michigan St.,1953x10x26
1953,6,19658,7,USC,1953x10x26
1953,6,19658,8,Georgia Tech,1953x10x26
1953,6,19658,9,Oklahoma,1953x10x26
1953,6,19658,10,UCLA,1953x10x26
1953,6,19658,11,SMU,1953x10x26
1953,6,19658,12,Rice,1953x10x26
1953,6,19658,13,Duke,1953x10x26
1953,6,19658,14,Minnesota,1953x10x26
1953,6,19658,15,Army,1953x10x26
1953,6,19658,16,Michigan,1953x10x26
1953,6,19658,17,Stanford,1953x10x26
1953,6,19658,18,Mississippi,1953x10x26
1953,6,19658,19,Kentucky,1953x10x26
1953,6,19658,20,Navy,1953x10x26
1953,7,19665,1,Notre Dame,1953x11x02
1953,7,19665,2,Maryland,1953x11x02
1953,7,19665,3,Baylor,1953x11x02
1953,7,19665,4,Illinois,1953x11x02
1953,7,19665,5,Michigan St.,1953x11x02
1953,7,19665,6,Georgia Tech,1953x11x02
1953,7,19665,7,West Virginia,1953x11x02
1953,7,19665,8,Oklahoma,1953x11x02
1953,7,19665,9,UCLA,1953x11x02
1953,7,19665,10,Duke,1953x11x02
1953,7,19665,11,Stanford,1953x11x02
1953,7,19665,12,Mississippi,1953x11x02
1953,7,19665,13,Minnesota,1953x11x02
1953,7,19665,14,Kentucky,1953x11x02
1953,7,19665,15,Auburn,1953x11x02
1953,7,19665,16,Ohio State,1953x11x02
1953,7,19665,17,Michigan,1953x11x02
1953,7,19665,17,USC,1953x11x02
1953,7,19665,19,Texas,1953x11x02
1953,7,19665,20,Alabama,1953x11x02
1953,8,19672,1,Notre Dame,1953x11x09
1953,8,19672,2,Maryland,1953x11x09
1953,8,19672,3,Illinois,1953x11x09
1953,8,19672,4,Michigan St.,1953x11x09
1953,8,19672,5,Georgia Tech,1953x11x09
1953,8,19672,6,Oklahoma,1953x11x09
1953,8,19672,7,UCLA,1953x11x09
1953,8,19672,8,West Virginia,1953x11x09
1953,8,19672,9,Baylor,1953x11x09
1953,8,19672,10,Texas,1953x11x09
1953,8,19672,11,Mississippi,1953x11x09
1953,8,19672,12,USC,1953x11x09
1953,8,19672,13,Kentucky,1953x11x09
1953,8,19672,14,Duke,1953x11x09
1953,8,19672,15,Minnesota,1953x11x09
1953,8,19672,16,Rice,1953x11x09
1953,8,19672,16,Stanford,1953x11x09
1953,8,19672,18,Tennessee,1953x11x09
1953,8,19672,19,Texas Tech,1953x11x09
1953,8,19672,20,Auburn,1953x11x09
1953,9,19679,1,Notre Dame,1953x11x16
1953,9,19679,2,Maryland,1953x11x16
1953,9,19679,3,Michigan St.,1953x11x16
1953,9,19679,4,Oklahoma,1953x11x16
1953,9,19679,5,UCLA,1953x11x16
1953,9,19679,6,Texas,1953x11x16
1953,9,19679,7,Illinois,1953x11x16
1953,9,19679,8,Wisconsin,1953x11x16
1953,9,19679,9,USC,1953x11x16
1953,9,19679,10,Rice,1953x11x16
1953,9,19679,11,Alabama,1953x11x16
1953,9,19679,12,Georgia Tech,1953x11x16
1953,9,19679,13,Kentucky,1953x11x16
1953,9,19679,14,Auburn,1953x11x16
1953,9,19679,15,Duke,1953x11x16
1953,9,19679,16,Stanford,1953x11x16
1953,9,19679,17,Texas Tech,1953x11x16
1953,9,19679,18,South Carolina,1953x11x16
1953,9,19679,19,West Virginia,1953x11x16
1953,9,19679,20,Iowa,1953x11x16
1953,10,19686,1,Maryland,1953x11x23
1953,10,19686,2,Notre Dame,1953x11x23
1953,10,19686,3,Michigan St.,1953x11x23
1953,10,19686,4,Oklahoma,1953x11x23
1953,10,19686,5,UCLA,1953x11x23
1953,10,19686,6,Illinois,1953x11x23
1953,10,19686,7,Texas,1953x11x23
1953,10,19686,8,Rice,1953x11x23
1953,10,19686,9,Iowa,1953x11x23
1953,10,19686,10,Georgia Tech,1953x11x23
1953,10,19686,11,West Virginia,1953x11x23
1953,10,19686,12,Wisconsin,1953x11x23
1953,10,19686,13,Kentucky,1953x11x23
1953,10,19686,14,Texas Tech,1953x11x23
1953,10,19686,15,South Carolina,1953x11x23
1953,10,19686,16,Auburn,1953x11x23
1953,10,19686,17,Baylor,1953x11x23
1953,10,19686,18,Army,1953x11x23
1953,10,19686,19,Stanford,1953x11x23
1953,10,19686,20,USC,1953x11x23
1953,11,Final,1,Maryland,1954x01x31
1953,11,Final,2,Notre Dame,1954x01x31
1953,11,Final,3,Michigan St.,1954x01x31
1953,11,Final,4,Oklahoma,1954x01x31
1953,11,Final,5,UCLA,1954x01x31
1953,11,Final,6,Rice,1954x01x31
1953,11,Final,7,Illinois,1954x01x31
1953,11,Final,8,Georgia Tech,1954x01x31
1953,11,Final,9,Iowa,1954x01x31
1953,11,Final,10,West Virginia,1954x01x31
1953,11,Final,11,Texas,1954x01x31
1953,11,Final,12,Texas Tech,1954x01x31
1953,11,Final,13,Alabama,1954x01x31
1953,11,Final,14,Army,1954x01x31
1953,11,Final,15,Wisconsin,1954x01x31
1953,11,Final,16,Kentucky,1954x01x31
1953,11,Final,17,Auburn,1954x01x31
1953,11,Final,18,Duke,1954x01x31
1953,11,Final,19,Stanford,1954x01x31
1953,11,Final,20,Michigan,1954x01x31
1954,1,Preseason,1,Notre Dame,1954x08x01
1954,1,Preseason,2,Oklahoma,1954x08x01
1954,1,Preseason,3,Maryland,1954x08x01
1954,1,Preseason,4,Texas,1954x08x01
1954,1,Preseason,5,Illinois,1954x08x01
1954,1,Preseason,6,Michigan St.,1954x08x01
1954,1,Preseason,7,Georgia Tech,1954x08x01
1954,1,Preseason,8,UCLA,1954x08x01
1954,1,Preseason,9,Wisconsin,1954x08x01
1954,1,Preseason,10,Mississippi,1954x08x01
1954,1,Preseason,11,Iowa,1954x08x01
1954,1,Preseason,12,California,1954x08x01
1954,1,Preseason,13,Army,1954x08x01
1954,1,Preseason,14,Alabama,1954x08x01
1954,1,Preseason,15,Duke,1954x08x01
1954,1,Preseason,16,Rice,1954x08x01
1954,1,Preseason,17,USC,1954x08x01
1954,1,Preseason,18,Oregon,1954x08x01
1954,1,Preseason,19,Texas Tech,1954x08x01
1954,1,Preseason,20,Ohio State,1954x08x01
1954,2,19987,1,Oklahoma,1954x09x20
1954,2,19987,2,Notre Dame,1954x09x20
1954,2,19987,3,Maryland,1954x09x20
1954,2,19987,4,Texas,1954x09x20
1954,2,19987,5,Georgia Tech,1954x09x20
1954,2,19987,6,Illinois,1954x09x20
1954,2,19987,7,Michigan St.,1954x09x20
1954,2,19987,8,UCLA,1954x09x20
1954,2,19987,9,Mississippi,1954x09x20
1954,2,19987,10,Baylor,1954x09x20
1954,2,19987,10,Wisconsin,1954x09x20
1954,2,19987,12,Iowa,1954x09x20
1954,2,19987,13,Rice,1954x09x20
1954,2,19987,14,Texas Tech,1954x09x20
1954,2,19987,15,USC,1954x09x20
1954,2,19987,16,Oregon,1954x09x20
1954,2,19987,17,California,1954x09x20
1954,2,19987,18,Army,1954x09x20
1954,2,19987,19,Duke,1954x09x20
1954,2,19987,20,TCU,1954x09x20
1954,3,19994,1,Notre Dame,1954x09x27
1954,3,19994,2,Oklahoma,1954x09x27
1954,3,19994,3,Iowa,1954x09x27
1954,3,19994,4,UCLA,1954x09x27
1954,3,19994,5,Wisconsin,1954x09x27
1954,3,19994,6,Maryland,1954x09x27
1954,3,19994,7,Duke,1954x09x27
1954,3,19994,8,Mississippi,1954x09x27
1954,3,19994,9,USC,1954x09x27
1954,3,19994,10,Penn State,1954x09x27
1954,3,19994,11,Baylor,1954x09x27
1954,3,19994,12,Texas,1954x09x27
1954,3,19994,13,Michigan St.,1954x09x27
1954,3,19994,14,Ohio State,1954x09x27
1954,3,19994,15,South Carolina,1954x09x27
1954,3,19994,16,Rice,1954x09x27
1954,3,19994,17,Texas Tech,1954x09x27
1954,3,19994,18,California,1954x09x27
1954,3,19994,19,Purdue,1954x09x27
1954,3,19994,20,Florida,1954x09x27
1954,4,20001,1,Oklahoma,1954x10x04
1954,4,20001,2,UCLA,1954x10x04
1954,4,20001,3,Wisconsin,1954x10x04
1954,4,20001,4,Iowa,1954x10x04
1954,4,20001,5,Purdue,1954x10x04
1954,4,20001,6,Duke,1954x10x04
1954,4,20001,7,Mississippi,1954x10x04
1954,4,20001,8,Notre Dame,1954x10x04
1954,4,20001,9,USC,1954x10x04
1954,4,20001,10,Ohio State,1954x10x04
1954,4,20001,11,Rice,1954x10x04
1954,4,20001,12,Penn State,1954x10x04
1954,4,20001,13,Maryland,1954x10x04
1954,4,20001,14,Florida,1954x10x04
1954,4,20001,15,Texas,1954x10x04
1954,4,20001,16,West Virginia,1954x10x04
1954,4,20001,17,Stanford,1954x10x04
1954,4,20001,18,Minnesota,1954x10x04
1954,4,20001,19,Navy,1954x10x04
1954,4,20001,19,Virginia Tech,1954x10x04
1954,5,20008,1,Oklahoma,1954x10x11
1954,5,20008,2,Wisconsin,1954x10x11
1954,5,20008,3,UCLA,1954x10x11
1954,5,20008,4,Ohio State,1954x10x11
1954,5,20008,5,Purdue,1954x10x11
1954,5,20008,6,Duke,1954x10x11
1954,5,20008,7,Mississippi,1954x10x11
1954,5,20008,8,Notre Dame,1954x10x11
1954,5,20008,9,Navy,1954x10x11
1954,5,20008,9,Penn State,1954x10x11
1954,5,20008,11,Minnesota,1954x10x11
1954,5,20008,12,Arkansas,1954x10x11
1954,5,20008,13,Iowa,1954x10x11
1954,5,20008,14,West Virginia,1954x10x11
1954,5,20008,15,Rice,1954x10x11
1954,5,20008,16,Virginia Tech,1954x10x11
1954,5,20008,17,Colorado,1954x10x11
1954,5,20008,18,Army,1954x10x11
1954,5,20008,19,Georgia Tech,1954x10x11
1954,5,20008,20,Texas Tech,1954x10x11
1954,6,20015,1,Oklahoma,1954x10x18
1954,6,20015,2,Wisconsin,1954x10x18
1954,6,20015,3,UCLA,1954x10x18
1954,6,20015,4,Ohio State,1954x10x18
1954,6,20015,5,Mississippi,1954x10x18
1954,6,20015,6,Notre Dame,1954x10x18
1954,6,20015,7,Arkansas,1954x10x18
1954,6,20015,8,Minnesota,1954x10x18
1954,6,20015,9,Army,1954x10x18
1954,6,20015,10,West Virginia,1954x10x18
1954,6,20015,11,Colorado,1954x10x18
1954,6,20015,12,Alabama,1954x10x18
1954,6,20015,13,Purdue,1954x10x18
1954,6,20015,14,Virginia Tech,1954x10x18
1954,6,20015,15,Georgia Tech,1954x10x18
1954,6,20015,16,Miami,1954x10x18
1954,6,20015,17,USC,1954x10x18
1954,6,20015,18,Florida,1954x10x18
1954,6,20015,19,Duke,1954x10x18
1954,6,20015,20,TCU,1954x10x18
1954,7,20022,1,Ohio State,1954x10x25
1954,7,20022,2,Oklahoma,1954x10x25
1954,7,20022,3,UCLA,1954x10x25
1954,7,20022,4,Arkansas,1954x10x25
1954,7,20022,5,Army,1954x10x25
1954,7,20022,6,Notre Dame,1954x10x25
1954,7,20022,7,West Virginia,1954x10x25
1954,7,20022,8,Wisconsin,1954x10x25
1954,7,20022,9,Purdue,1954x10x25
1954,7,20022,10,Miami,1954x10x25
1954,7,20022,11,Michigan,1954x10x25
1954,7,20022,12,Mississippi,1954x10x25
1954,7,20022,13,USC,1954x10x25
1954,7,20022,14,Virginia Tech,1954x10x25
1954,7,20022,15,Navy,1954x10x25
1954,7,20022,16,Duke,1954x10x25
1954,7,20022,17,TCU,1954x10x25
1954,7,20022,18,SMU,1954x10x25
1954,7,20022,19,Rice,1954x10x25
1954,7,20022,20,Cincinnati,1954x10x25
1954,8,20029,1,UCLA,1954x11x01
1954,8,20029,2,Ohio State,1954x11x01
1954,8,20029,3,Oklahoma,1954x11x01
1954,8,20029,4,Arkansas,1954x11x01
1954,8,20029,5,Notre Dame,1954x11x01
1954,8,20029,6,Miami,1954x11x01
1954,8,20029,7,Army,1954x11x01
1954,8,20029,8,Purdue,1954x11x01
1954,8,20029,9,Mississippi,1954x11x01
1954,8,20029,10,USC,1954x11x01
1954,8,20029,11,Duke,1954x11x01
1954,8,20029,12,Iowa,1954x11x01
1954,8,20029,13,Cincinnati,1954x11x01
1954,8,20029,14,Minnesota,1954x11x01
1954,8,20029,15,Rice,1954x11x01
1954,8,20029,16,Wisconsin,1954x11x01
1954,8,20029,17,West Virginia,1954x11x01
1954,8,20029,18,Virginia Tech,1954x11x01
1954,8,20029,19,Navy,1954x11x01
1954,8,20029,20,Baylor,1954x11x01
1954,8,20029,20,Nebraska,1954x11x01
1954,8,20029,20,Pittsburgh,1954x11x01
1954,9,20036,1,UCLA,1954x11x08
1954,9,20036,2,Ohio State,1954x11x08
1954,9,20036,3,Oklahoma,1954x11x08
1954,9,20036,4,Arkansas,1954x11x08
1954,9,20036,5,Notre Dame,1954x11x08
1954,9,20036,6,Army,1954x11x08
1954,9,20036,7,Mississippi,1954x11x08
1954,9,20036,8,USC,1954x11x08
1954,9,20036,9,Iowa,1954x11x08
1954,9,20036,10,Navy,1954x11x08
1954,9,20036,11,Miami,1954x11x08
1954,9,20036,12,Cincinnati,1954x11x08
1954,9,20036,13,Minnesota,1954x11x08
1954,9,20036,14,Wisconsin,1954x11x08
1954,9,20036,15,Virginia Tech,1954x11x08
1954,9,20036,16,West Virginia,1954x11x08
1954,9,20036,17,Maryland,1954x11x08
1954,9,20036,18,Baylor,1954x11x08
1954,9,20036,19,SMU,1954x11x08
1954,9,20036,20,Georgia,1954x11x08
1954,10,20043,1,Ohio State,1954x11x15
1954,10,20043,2,UCLA,1954x11x15
1954,10,20043,3,Oklahoma,1954x11x15
1954,10,20043,4,Notre Dame,1954x11x15
1954,10,20043,5,Army,1954x11x15
1954,10,20043,6,Mississippi,1954x11x15
1954,10,20043,7,Navy,1954x11x15
1954,10,20043,7,USC,1954x11x15
1954,10,20043,9,Arkansas,1954x11x15
1954,10,20043,10,Minnesota,1954x11x15
1954,10,20043,11,SMU,1954x11x15
1954,10,20043,12,Michigan,1954x11x15
1954,10,20043,13,Maryland,1954x11x15
1954,10,20043,14,West Virginia,1954x11x15
1954,10,20043,15,Virginia Tech,1954x11x15
1954,10,20043,16,Miami,1954x11x15
1954,10,20043,17,Wisconsin,1954x11x15
1954,10,20043,18,Auburn,1954x11x15
1954,10,20043,19,Iowa,1954x11x15
1954,10,20043,20,Baylor,1954x11x15
1954,11,20050,1,Ohio State,1954x11x22
1954,11,20050,2,UCLA,1954x11x22
1954,11,20050,3,Oklahoma,1954x11x22
1954,11,20050,4,Notre Dame,1954x11x22
1954,11,20050,5,Army,1954x11x22
1954,11,20050,6,Navy,1954x11x22
1954,11,20050,7,Mississippi,1954x11x22
1954,11,20050,8,Wisconsin,1954x11x22
1954,11,20050,9,Baylor,1954x11x22
1954,11,20050,10,Maryland,1954x11x22
1954,11,20050,11,Miami,1954x11x22
1954,11,20050,12,West Virginia,1954x11x22
1954,11,20050,13,Arkansas,1954x11x22
1954,11,20050,14,Michigan,1954x11x22
1954,11,20050,15,Auburn,1954x11x22
1954,11,20050,16,Virginia Tech,1954x11x22
1954,11,20050,17,USC,1954x11x22
1954,11,20050,18,Kentucky,1954x11x22
1954,11,20050,19,Penn State,1954x11x22
1954,11,20050,20,Duke,1954x11x22
1954,11,20050,20,Minnesota,1954x11x22
1954,12,Final,1,Ohio State,1955x01x31
1954,12,Final,2,UCLA,1955x01x31
1954,12,Final,3,Oklahoma,1955x01x31
1954,12,Final,4,Notre Dame,1955x01x31
1954,12,Final,5,Navy,1955x01x31
1954,12,Final,6,Mississippi,1955x01x31
1954,12,Final,7,Army,1955x01x31
1954,12,Final,8,Maryland,1955x01x31
1954,12,Final,9,Wisconsin,1955x01x31
1954,12,Final,10,Arkansas,1955x01x31
1954,12,Final,11,Miami,1955x01x31
1954,12,Final,12,West Virginia,1955x01x31
1954,12,Final,13,Auburn,1955x01x31
1954,12,Final,14,Duke,1955x01x31
1954,12,Final,15,Michigan,1955x01x31
1954,12,Final,16,Virginia Tech,1955x01x31
1954,12,Final,17,USC,1955x01x31
1954,12,Final,18,Baylor,1955x01x31
1954,12,Final,19,Rice,1955x01x31
1954,12,Final,20,Penn State,1955x01x31
1955,1,Preseason,1,UCLA,1955x08x01
1955,1,Preseason,2,Oklahoma,1955x08x01
1955,1,Preseason,3,Michigan,1955x08x01
1955,1,Preseason,4,Ohio State,1955x08x01
1955,1,Preseason,5,Maryland,1955x08x01
1955,1,Preseason,6,Notre Dame,1955x08x01
1955,1,Preseason,7,Army,1955x08x01
1955,1,Preseason,8,Navy,1955x08x01
1955,1,Preseason,9,Miami,1955x08x01
1955,1,Preseason,10,Georgia Tech,1955x08x01
1955,1,Preseason,11,Rice,1955x08x01
1955,1,Preseason,12,Iowa,1955x08x01
1955,1,Preseason,13,USC,1955x08x01
1955,1,Preseason,14,Wisconsin,1955x08x01
1955,1,Preseason,15,Mississippi,1955x08x01
1955,1,Preseason,16,SMU,1955x08x01
1955,1,Preseason,17,Auburn,1955x08x01
1955,1,Preseason,18,Duke,1955x08x01
1955,1,Preseason,19,West Virginia,1955x08x01
1955,1,Preseason,20,Purdue,1955x08x01
