sport,year,round,event,name1,name2,seed1,team1,score1,seed2,team2,score2,ot,loc
NCAABB,1985,64,SER1,Southeast Regional,First Round,2,North Carolina,76,15,Middle Tenn.,57,,
NCAABB,1985,64,SER1,Southeast Regional,First Round,3,Kansas,49,14,Ohio,38,,
NCAABB,1985,64,SER1,Southeast Regional,First Round,5,Maryland,69,12,Miami Ohio,68,OT,
NCAABB,1985,64,SER1,Southeast Regional,First Round,7,Notre Dame,79,10,Oregon St.,70,,
NCAABB,1985,64,SER1,Southeast Regional,First Round,8,Villanova,51,9,Dayton,49,,
NCAABB,1985,64,SER1,Southeast Regional,First Round,11,Auburn,59,6,Purdue,58,,
NCAABB,1985,64,SER1,Southeast Regional,First Round,13,Navy,78,4,LSU,55,,
NCAABB,1985,64,WER1,West Regional,First Round,1,St. John's,83,16,Southern,59,,
NCAABB,1985,64,WER1,West Regional,First Round,2,VCU,81,15,Marshall,65,,
NCAABB,1985,64,WER1,West Regional,First Round,3,NC State,65,14,Nevada,56,,
NCAABB,1985,64,WER1,West Regional,First Round,4,UNLV,85,13,San Diego St.,80,,
NCAABB,1985,64,WER1,West Regional,First Round,7,Alabama,50,10,Arizona,41,,
NCAABB,1985,64,WER1,West Regional,First Round,9,Arkansas,63,8,Iowa,54,,
NCAABB,1985,64,WER1,West Regional,First Round,11,UTEP,79,6,Tulsa,75,,
NCAABB,1985,64,WER1,West Regional,First Round,12,Kentucky,66,5,Washington,58,,
NCAABB,1985,32,EAR2,East Regional,Second Round,1,Georgetown,63,8,Temple,46,,
NCAABB,1985,32,EAR2,East Regional,Second Round,2,Georgia Tech,70,7,Syracuse,53,,
NCAABB,1985,32,EAR2,East Regional,Second Round,3,Illinois,74,6,Georgia,58,,
NCAABB,1985,32,EAR2,East Regional,Second Round,4,Loyola Chicago,70,5,SMU,57,,
NCAABB,1985,32,MWR2,Midwest Regional,Second Round,1,Oklahoma,75,9,Illinois St.,69,,
NCAABB,1985,32,MWR2,Midwest Regional,Second Round,2,Memphis,67,7,UAB,66,OT,
NCAABB,1985,32,MWR2,Midwest Regional,Second Round,5,Louisiana Tech,79,4,Ohio State,67,,
NCAABB,1985,32,MWR2,Midwest Regional,Second Round,11,Boston College,74,3,Duke,73,,
NCAABB,1985,32,SER2,Southeast Regional,Second Round,2,North Carolina,60,7,Notre Dame,58,,
NCAABB,1985,32,SER2,Southeast Regional,Second Round,5,Maryland,64,13,Navy,59,,
NCAABB,1985,32,SER2,Southeast Regional,Second Round,8,Villanova,59,1,Michigan,55,,
NCAABB,1985,32,SER2,Southeast Regional,Second Round,11,Auburn,66,3,Kansas,64,,
NCAABB,1985,32,WER2,West Regional,Second Round,1,St. John's,68,9,Arkansas,65,,
NCAABB,1985,32,WER2,West Regional,Second Round,3,NC State,86,11,UTEP,73,,
NCAABB,1985,32,WER2,West Regional,Second Round,7,Alabama,63,2,VCU,59,,
NCAABB,1985,32,WER2,West Regional,Second Round,12,Kentucky,64,4,UNLV,61,,
NCAABB,1985,16,EASF,East Regional,Semifinals,1,Georgetown,65,4,Loyola Chicago,53,,
NCAABB,1985,16,EASF,East Regional,Semifinals,2,Georgia Tech,61,3,Illinois,53,,
NCAABB,1985,16,MWSF,Midwest Regional,Semifinals,1,Oklahoma,86,5,Louisiana Tech,84,OT,
NCAABB,1985,16,MWSF,Midwest Regional,Semifinals,2,Memphis,59,11,Boston College,57,,
NCAABB,1985,16,SESF,Southeast Regional,Semifinals,2,North Carolina,62,11,Auburn,56,,
NCAABB,1985,16,SESF,Southeast Regional,Semifinals,8,Villanova,46,5,Maryland,43,,
NCAABB,1985,16,WESF,West Regional,Semifinals,1,St. John's,86,12,Kentucky,70,,
NCAABB,1985,16,WESF,West Regional,Semifinals,3,NC State,61,7,Alabama,55,,
NCAABB,1985,8,EAFinal,East Regional,Final,1,Georgetown,60,2,Georgia Tech,54,,
NCAABB,1985,8,MWFinal,Midwest Regional,Final,2,Memphis,63,1,Oklahoma,61,,
NCAABB,1985,8,SEFinal,Southeast Regional,Final,8,Villanova,56,2,North Carolina,44,,
NCAABB,1985,8,WEFinal,West Regional,Final,1,St. John's,69,3,NC State,60,,
NCAABB,1985,4,NCAASF,Final Four,Semifinals,1,Georgetown,77,1,St. John's,59,,
NCAABB,1985,4,NCAASF,Final Four,Semifinals,8,Villanova,52,2,Memphis,45,,
NCAABB,1985,2,NCAAFinal,Final Four,Championship,8,Villanova,66,1,Georgetown,64,,Lexington
NCAABB,1986,64,EAR1,East Regional,First Round,1,Duke,85,16,Miss Valley,78,,
NCAABB,1986,64,EAR1,East Regional,First Round,2,Syracuse,101,15,Brown,52,,
NCAABB,1986,64,EAR1,East Regional,First Round,4,Oklahoma,80,13,Northeastern,74,,
NCAABB,1986,64,EAR1,East Regional,First Round,6,St. Joseph's,60,11,Richmond,59,,
NCAABB,1986,64,EAR1,East Regional,First Round,7,Navy,87,10,Tulsa,68,,
NCAABB,1986,64,EAR1,East Regional,First Round,8,Old Dominion,72,9,West Virginia,64,,
NCAABB,1986,64,EAR1,East Regional,First Round,12,DePaul,72,5,Virginia,68,,
NCAABB,1986,64,EAR1,East Regional,First Round,14,Cleveland St.,83,3,Indiana,79,,
NCAABB,1986,64,MWR1,Midwest Regional,First Round,1,Kansas,71,16,NC A&T,46,,
NCAABB,1986,64,MWR1,Midwest Regional,First Round,2,Michigan,70,15,Akron,64,,
NCAABB,1986,64,MWR1,Midwest Regional,First Round,4,Georgetown,70,13,Texas Tech,64,,
NCAABB,1986,64,MWR1,Midwest Regional,First Round,5,Michigan St.,72,12,Washington,70,,
NCAABB,1986,64,MWR1,Midwest Regional,First Round,6,NC State,66,11,Iowa,64,,
NCAABB,1986,64,MWR1,Midwest Regional,First Round,7,Iowa State,81,10,Miami Ohio,79,OT,
NCAABB,1986,64,MWR1,Midwest Regional,First Round,9,Temple,61,8,Jacksonville,50,OT,
NCAABB,1986,64,MWR1,Midwest Regional,First Round,14,Little Rock,90,3,Notre Dame,83,,
NCAABB,1986,64,SER1,Southeast Regional,First Round,1,Kentucky,75,16,Davidson,55,,
NCAABB,1986,64,SER1,Southeast Regional,First Round,2,Georgia Tech,68,15,Marist,53,,
NCAABB,1986,64,SER1,Southeast Regional,First Round,3,Memphis,95,14,Ball State,63,,
NCAABB,1986,64,SER1,Southeast Regional,First Round,4,Illinois,75,13,Fairfield,51,,
NCAABB,1986,64,SER1,Southeast Regional,First Round,5,Alabama,97,12,Xavier,80,,
NCAABB,1986,64,SER1,Southeast Regional,First Round,8,Western Ky.,67,9,Nebraska,59,,
NCAABB,1986,64,SER1,Southeast Regional,First Round,10,Villanova,71,7,Virginia Tech,62,,
NCAABB,1986,64,SER1,Southeast Regional,First Round,11,LSU,94,6,Purdue,87,2OT,
NCAABB,1986,64,WER1,West Regional,First Round,1,St. John's,83,16,Montana St.,74,,
NCAABB,1986,64,WER1,West Regional,First Round,2,Louisville,93,15,Drexel,73,,
NCAABB,1986,64,WER1,West Regional,First Round,3,North Carolina,84,14,Utah,72,,
NCAABB,1986,64,WER1,West Regional,First Round,4,UNLV,74,13,UL Monroe,51,,
NCAABB,1986,64,WER1,West Regional,First Round,5,Maryland,69,12,Pepperdine,64,,
NCAABB,1986,64,WER1,West Regional,First Round,6,UAB,66,11,Missouri,64,,
NCAABB,1986,64,WER1,West Regional,First Round,7,Bradley,83,10,UTEP,65,,
NCAABB,1986,64,WER1,West Regional,First Round,8,Auburn,73,9,Arizona,63,,
NCAABB,1986,32,EAR2,East Regional,Second Round,1,Duke,89,8,Old Dominion,61,,
NCAABB,1986,32,EAR2,East Regional,Second Round,7,Navy,97,2,Syracuse,85,,
NCAABB,1986,32,EAR2,East Regional,Second Round,12,DePaul,74,4,Oklahoma,69,,
NCAABB,1986,32,EAR2,East Regional,Second Round,14,Cleveland St.,75,6,St. Joseph's,69,,
NCAABB,1986,32,MWR2,Midwest Regional,Second Round,1,Kansas,65,9,Temple,43,,
NCAABB,1986,32,MWR2,Midwest Regional,Second Round,5,Michigan St.,80,4,Georgetown,68,,
NCAABB,1986,32,MWR2,Midwest Regional,Second Round,6,NC State,80,14,Little Rock,66,2OT,
NCAABB,1986,32,MWR2,Midwest Regional,Second Round,7,Iowa State,72,2,Michigan,69,,
NCAABB,1986,32,SER2,Southeast Regional,Second Round,1,Kentucky,71,8,Western Ky.,64,,
NCAABB,1986,32,SER2,Southeast Regional,Second Round,2,Georgia Tech,66,10,Villanova,61,,
NCAABB,1986,32,SER2,Southeast Regional,Second Round,5,Alabama,58,4,Illinois,56,,
NCAABB,1986,32,SER2,Southeast Regional,Second Round,11,LSU,83,3,Memphis,81,,
NCAABB,1986,32,WER2,West Regional,Second Round,2,Louisville,82,7,Bradley,68,,
NCAABB,1986,32,WER2,West Regional,Second Round,3,North Carolina,77,6,UAB,59,,
NCAABB,1986,32,WER2,West Regional,Second Round,4,UNLV,70,5,Maryland,64,,
NCAABB,1986,32,WER2,West Regional,Second Round,8,Auburn,81,1,St. John's,65,,
NCAABB,1986,16,EASF,East Regional,Semifinals,1,Duke,74,12,DePaul,67,,
NCAABB,1986,16,EASF,East Regional,Semifinals,7,Navy,71,14,Cleveland St.,70,,
NCAABB,1986,16,MWSF,Midwest Regional,Semifinals,1,Kansas,96,5,Michigan St.,86,OT,
NCAABB,1986,16,MWSF,Midwest Regional,Semifinals,6,NC State,70,7,Iowa State,66,,
NCAABB,1986,16,SESF,Southeast Regional,Semifinals,1,Kentucky,68,5,Alabama,63,,
NCAABB,1986,16,SESF,Southeast Regional,Semifinals,11,LSU,70,2,Georgia Tech,64,,
NCAABB,1986,16,WESF,West Regional,Semifinals,2,Louisville,94,3,North Carolina,79,,
NCAABB,1986,16,WESF,West Regional,Semifinals,8,Auburn,70,4,UNLV,63,,
NCAABB,1986,8,EAFinal,East Regional,Final,1,Duke,71,7,Navy,50,,
NCAABB,1986,8,MWFinal,Midwest Regional,Final,1,Kansas,75,6,NC State,67,,
NCAABB,1986,8,SEFinal,Southeast Regional,Final,11,LSU,59,1,Kentucky,57,,
NCAABB,1986,8,WEFinal,West Regional,Final,2,Louisville,84,8,Auburn,76,,
NCAABB,1986,4,NCAASF,Final Four,Semifinals,1,Duke,71,1,Kansas,67,,
NCAABB,1986,4,NCAASF,Final Four,Semifinals,2,Louisville,88,11,LSU,77,,
NCAABB,1986,2,NCAAFinal,Final Four,Championship,2,Louisville,72,1,Duke,69,,Dallas
NCAABB,1987,64,EAR1,East Regional,First Round,1,North Carolina,113,16,Pennsylvania,82,,
NCAABB,1987,64,EAR1,East Regional,First Round,2,Syracuse,79,15,Ga. Southern,73,,
NCAABB,1987,64,EAR1,East Regional,First Round,3,Purdue,104,14,Northeastern,95,,
NCAABB,1987,64,EAR1,East Regional,First Round,4,TCU,76,13,Marshall,60,,
NCAABB,1987,64,EAR1,East Regional,First Round,5,Notre Dame,84,12,Middle Tenn.,71,,
NCAABB,1987,64,EAR1,East Regional,First Round,6,Florida,82,11,NC State,70,,
NCAABB,1987,64,EAR1,East Regional,First Round,9,Michigan,97,8,Navy,82,,
NCAABB,1987,64,EAR1,East Regional,First Round,10,Western Ky.,64,7,West Virginia,62,,
NCAABB,1987,64,MWR1,Midwest Regional,First Round,1,Indiana,92,16,Fairfield,58,,
NCAABB,1987,64,MWR1,Midwest Regional,First Round,2,Temple,75,15,Southern,56,,
NCAABB,1987,64,MWR1,Midwest Regional,First Round,3,DePaul,76,14,Louisiana Tech,62,,
NCAABB,1987,64,MWR1,Midwest Regional,First Round,5,Duke,58,12,Texas A&M,51,,
NCAABB,1987,64,MWR1,Midwest Regional,First Round,6,St. John's,57,11,Wichita St.,55,,
NCAABB,1987,64,MWR1,Midwest Regional,First Round,8,Auburn,62,9,San Diego,61,,
NCAABB,1987,64,MWR1,Midwest Regional,First Round,10,LSU,85,7,Georgia Tech,79,,
NCAABB,1987,64,MWR1,Midwest Regional,First Round,13,Xavier,70,4,Missouri,69,,
NCAABB,1987,64,SER1,Southeast Regional,First Round,1,Georgetown,75,16,Bucknell,53,,
NCAABB,1987,64,SER1,Southeast Regional,First Round,2,Alabama,88,15,NC A&T,71,,
NCAABB,1987,64,SER1,Southeast Regional,First Round,5,Kansas,66,12,Houston,55,,
NCAABB,1987,64,SER1,Southeast Regional,First Round,6,Providence,90,11,UAB,68,,
NCAABB,1987,64,SER1,Southeast Regional,First Round,7,New Orleans,83,10,BYU,79,,
NCAABB,1987,64,SER1,Southeast Regional,First Round,9,Ohio State,91,8,Kentucky,77,,
NCAABB,1987,64,SER1,Southeast Regional,First Round,13,Missouri St.,65,4,Clemson,60,,
NCAABB,1987,64,SER1,Southeast Regional,First Round,14,Austin Peay,68,3,Illinois,67,,
NCAABB,1987,64,WER1,West Regional,First Round,1,UNLV,95,16,Idaho St.,70,,
NCAABB,1987,64,WER1,West Regional,First Round,2,Iowa,99,15,Santa Clara,76,,
NCAABB,1987,64,WER1,West Regional,First Round,3,Pittsburgh,93,14,Marist,68,,
NCAABB,1987,64,WER1,West Regional,First Round,4,UCLA,92,13,Central Mich.,73,,
NCAABB,1987,64,WER1,West Regional,First Round,6,Oklahoma,74,11,Tulsa,69,,
NCAABB,1987,64,WER1,West Regional,First Round,7,UTEP,98,10,Arizona,91,OT,
NCAABB,1987,64,WER1,West Regional,First Round,9,Kansas St.,82,8,Georgia,79,OT,
NCAABB,1987,64,WER1,West Regional,First Round,12,Wyoming,64,5,Virginia,60,,
NCAABB,1987,32,EAR2,East Regional,Second Round,1,North Carolina,109,9,Michigan,97,,
NCAABB,1987,32,EAR2,East Regional,Second Round,2,Syracuse,104,10,Western Ky.,86,,
NCAABB,1987,32,EAR2,East Regional,Second Round,5,Notre Dame,58,4,TCU,57,,
NCAABB,1987,32,EAR2,East Regional,Second Round,6,Florida,85,3,Purdue,66,,
NCAABB,1987,32,MWR2,Midwest Regional,Second Round,1,Indiana,107,8,Auburn,90,,
NCAABB,1987,32,MWR2,Midwest Regional,Second Round,3,DePaul,83,6,St. John's,75,OT,
NCAABB,1987,32,MWR2,Midwest Regional,Second Round,5,Duke,65,13,Xavier,60,,
NCAABB,1987,32,MWR2,Midwest Regional,Second Round,10,LSU,72,2,Temple,62,,
NCAABB,1987,32,SER2,Southeast Regional,Second Round,1,Georgetown,82,9,Ohio State,79,,
NCAABB,1987,32,SER2,Southeast Regional,Second Round,2,Alabama,101,7,New Orleans,76,,
NCAABB,1987,32,SER2,Southeast Regional,Second Round,5,Kansas,67,13,Missouri St.,63,,
NCAABB,1987,32,SER2,Southeast Regional,Second Round,6,Providence,90,14,Austin Peay,87,OT,
NCAABB,1987,32,WER2,West Regional,Second Round,1,UNLV,80,9,Kansas St.,61,,
NCAABB,1987,32,WER2,West Regional,Second Round,2,Iowa,84,7,UTEP,82,,
NCAABB,1987,32,WER2,West Regional,Second Round,6,Oklahoma,96,3,Pittsburgh,93,,
NCAABB,1987,32,WER2,West Regional,Second Round,12,Wyoming,78,4,UCLA,68,,
NCAABB,1987,16,EASF,East Regional,Semifinals,1,North Carolina,74,5,Notre Dame,68,,
NCAABB,1987,16,EASF,East Regional,Semifinals,2,Syracuse,87,6,Florida,81,,
NCAABB,1987,16,MWSF,Midwest Regional,Semifinals,1,Indiana,88,5,Duke,82,,
NCAABB,1987,16,MWSF,Midwest Regional,Semifinals,10,LSU,63,3,DePaul,58,,
NCAABB,1987,16,SESF,Southeast Regional,Semifinals,1,Georgetown,70,5,Kansas,57,,
NCAABB,1987,16,SESF,Southeast Regional,Semifinals,6,Providence,103,2,Alabama,82,,
NCAABB,1987,16,WESF,West Regional,Semifinals,1,UNLV,92,12,Wyoming,78,,
NCAABB,1987,16,WESF,West Regional,Semifinals,2,Iowa,93,6,Oklahoma,91,OT,
NCAABB,1987,8,EAFinal,East Regional,Final,2,Syracuse,79,1,North Carolina,75,,
NCAABB,1987,8,MWFinal,Midwest Regional,Final,1,Indiana,77,10,LSU,76,,
NCAABB,1987,8,SEFinal,Southeast Regional,Final,6,Providence,88,1,Georgetown,73,,
NCAABB,1987,8,WEFinal,West Regional,Final,1,UNLV,84,2,Iowa,81,,
NCAABB,1987,4,NCAASF,Final Four,Semifinals,1,Indiana,97,1,UNLV,93,,
NCAABB,1987,4,NCAASF,Final Four,Semifinals,2,Syracuse,77,6,Providence,63,,
NCAABB,1987,2,NCAAFinal,Final Four,Championship,1,Indiana,74,2,Syracuse,73,,New Orleans
NCAABB,1988,64,EAR1,East Regional,First Round,1,Temple,87,16,Lehigh,73,,
NCAABB,1988,64,EAR1,East Regional,First Round,2,Duke,85,15,Boston U.,69,,
NCAABB,1988,64,EAR1,East Regional,First Round,3,Syracuse,69,14,NC A&T,55,,
NCAABB,1988,64,EAR1,East Regional,First Round,5,Georgia Tech,90,12,Iowa State,78,,
NCAABB,1988,64,EAR1,East Regional,First Round,7,SMU,83,10,Notre Dame,75,,
NCAABB,1988,64,EAR1,East Regional,First Round,8,Georgetown,66,9,LSU,63,,
NCAABB,1988,64,EAR1,East Regional,First Round,11,Rhode Island,87,6,Missouri,80,,
NCAABB,1988,64,EAR1,East Regional,First Round,13,Richmond,72,4,Indiana,69,,
NCAABB,1988,64,MWR1,Midwest Regional,First Round,1,Purdue,94,16,FDU,79,,
NCAABB,1988,64,MWR1,Midwest Regional,First Round,2,Pittsburgh,108,15,Eastern Mich.,90,,
NCAABB,1988,64,MWR1,Midwest Regional,First Round,4,Kansas St.,66,13,La Salle,53,,
NCAABB,1988,64,MWR1,Midwest Regional,First Round,5,DePaul,83,12,Wichita St.,62,,
NCAABB,1988,64,MWR1,Midwest Regional,First Round,6,Kansas,85,11,Xavier,72,,
NCAABB,1988,64,MWR1,Midwest Regional,First Round,7,Vanderbilt,80,10,Utah State,77,,
NCAABB,1988,64,MWR1,Midwest Regional,First Round,9,Memphis,75,8,Baylor,60,,
NCAABB,1988,64,MWR1,Midwest Regional,First Round,14,Murray St.,78,3,NC State,75,,
NCAABB,1988,64,SER1,Southeast Regional,First Round,1,Oklahoma,94,16,Chattanooga,66,,
NCAABB,1988,64,SER1,Southeast Regional,First Round,2,Kentucky,99,15,Southern,84,,
NCAABB,1988,64,SER1,Southeast Regional,First Round,3,Illinois,81,14,UTSA,72,,
NCAABB,1988,64,SER1,Southeast Regional,First Round,4,BYU,98,13,Charlotte,92,OT,
NCAABB,1988,64,SER1,Southeast Regional,First Round,5,Louisville,70,12,Oregon St.,61,,
NCAABB,1988,64,SER1,Southeast Regional,First Round,6,Villanova,82,11,Arkansas,74,,
NCAABB,1988,64,SER1,Southeast Regional,First Round,7,Maryland,92,10,UCSB,82,,
NCAABB,1988,64,SER1,Southeast Regional,First Round,8,Auburn,90,9,Bradley,86,,
NCAABB,1988,64,WER1,West Regional,First Round,1,Arizona,90,16,Cornell,50,,
NCAABB,1988,64,WER1,West Regional,First Round,2,North Carolina,83,15,North Texas,65,,
NCAABB,1988,64,WER1,West Regional,First Round,3,Michigan,63,14,Boise St.,58,,
NCAABB,1988,64,WER1,West Regional,First Round,4,UNLV,54,13,Missouri St.,50,,
NCAABB,1988,64,WER1,West Regional,First Round,5,Iowa,102,12,Florida St.,98,,
NCAABB,1988,64,WER1,West Regional,First Round,6,Florida,62,11,St. John's,59,,
NCAABB,1988,64,WER1,West Regional,First Round,8,Seton Hall,80,9,UTEP,64,,
NCAABB,1988,64,WER1,West Regional,First Round,10,Loyola Marymount,119,7,Wyoming,115,,
NCAABB,1988,32,EAR2,East Regional,Second Round,1,Temple,74,8,Georgetown,53,,
NCAABB,1988,32,EAR2,East Regional,Second Round,2,Duke,94,7,SMU,79,,
NCAABB,1988,32,EAR2,East Regional,Second Round,11,Rhode Island,97,3,Syracuse,94,,
NCAABB,1988,32,EAR2,East Regional,Second Round,13,Richmond,59,5,Georgia Tech,55,,
NCAABB,1988,32,MWR2,Midwest Regional,Second Round,1,Purdue,100,9,Memphis,73,,
NCAABB,1988,32,MWR2,Midwest Regional,Second Round,4,Kansas St.,66,5,DePaul,58,,
NCAABB,1988,32,MWR2,Midwest Regional,Second Round,6,Kansas,61,14,Murray St.,58,,
NCAABB,1988,32,MWR2,Midwest Regional,Second Round,7,Vanderbilt,80,2,Pittsburgh,74,OT,
NCAABB,1988,32,SER2,Southeast Regional,Second Round,1,Oklahoma,107,8,Auburn,87,,
NCAABB,1988,32,SER2,Southeast Regional,Second Round,2,Kentucky,90,7,Maryland,81,,
NCAABB,1988,32,SER2,Southeast Regional,Second Round,5,Louisville,97,4,BYU,76,,
NCAABB,1988,32,SER2,Southeast Regional,Second Round,6,Villanova,66,3,Illinois,63,,
NCAABB,1988,32,WER2,West Regional,Second Round,1,Arizona,84,8,Seton Hall,55,,
NCAABB,1988,32,WER2,West Regional,Second Round,2,North Carolina,123,10,Loyola Marymount,97,,
NCAABB,1988,32,WER2,West Regional,Second Round,3,Michigan,108,6,Florida,85,,
NCAABB,1988,32,WER2,West Regional,Second Round,5,Iowa,104,4,UNLV,86,,
NCAABB,1988,16,EASF,East Regional,Semifinals,1,Temple,69,13,Richmond,47,,
NCAABB,1988,16,EASF,East Regional,Semifinals,2,Duke,73,11,Rhode Island,72,,
NCAABB,1988,16,MWSF,Midwest Regional,Semifinals,4,Kansas St.,73,1,Purdue,70,,
NCAABB,1988,16,MWSF,Midwest Regional,Semifinals,6,Kansas,77,7,Vanderbilt,64,,
NCAABB,1988,16,SESF,Southeast Regional,Semifinals,1,Oklahoma,108,5,Louisville,98,,
NCAABB,1988,16,SESF,Southeast Regional,Semifinals,6,Villanova,80,2,Kentucky,74,,
NCAABB,1988,16,WESF,West Regional,Semifinals,1,Arizona,99,5,Iowa,79,,
NCAABB,1988,16,WESF,West Regional,Semifinals,2,North Carolina,78,3,Michigan,69,,
NCAABB,1988,8,EAFinal,East Regional,Final,2,Duke,63,1,Temple,53,,
NCAABB,1988,8,MWFinal,Midwest Regional,Final,6,Kansas,71,4,Kansas St.,58,,
NCAABB,1988,8,SEFinal,Southeast Regional,Final,1,Oklahoma,78,6,Villanova,59,,
NCAABB,1988,8,WEFinal,West Regional,Final,1,Arizona,70,2,North Carolina,52,,
NCAABB,1988,4,NCAASF,Final Four,Semifinals,1,Oklahoma,86,1,Arizona,78,,
NCAABB,1988,4,NCAASF,Final Four,Semifinals,6,Kansas,66,2,Duke,59,,
NCAABB,1988,2,NCAAFinal,Final Four,Championship,6,Kansas,83,1,Oklahoma,79,,Kansas City
NCAABB,1989,64,EAR1,East Regional,First Round,1,Georgetown,50,16,Princeton,49,,
NCAABB,1989,64,EAR1,East Regional,First Round,2,Duke,90,15,SC State,69,,
NCAABB,1989,64,EAR1,East Regional,First Round,4,Iowa,87,13,Rutgers,73,,
NCAABB,1989,64,EAR1,East Regional,First Round,5,NC State,81,12,South Carolina,66,,
NCAABB,1989,64,EAR1,East Regional,First Round,7,West Virginia,84,10,Tennessee,68,,
NCAABB,1989,64,EAR1,East Regional,First Round,9,Notre Dame,81,8,Vanderbilt,65,,
NCAABB,1989,64,EAR1,East Regional,First Round,11,Minnesota,86,6,Kansas St.,75,,
NCAABB,1989,64,EAR1,East Regional,First Round,14,Siena,80,3,Stanford,78,,
NCAABB,1989,64,MWR1,Midwest Regional,First Round,1,Illinois,77,16,McNeese,71,,
NCAABB,1989,64,MWR1,Midwest Regional,First Round,2,Syracuse,104,15,Bucknell,81,,
NCAABB,1989,64,MWR1,Midwest Regional,First Round,3,Missouri,85,14,Creighton,69,,
NCAABB,1989,64,MWR1,Midwest Regional,First Round,4,Louisville,76,13,Little Rock,71,,
NCAABB,1989,64,MWR1,Midwest Regional,First Round,5,Arkansas,120,12,Loyola Marymount,101,,
NCAABB,1989,64,MWR1,Midwest Regional,First Round,9,Ball State,68,8,Pittsburgh,64,,
NCAABB,1989,64,MWR1,Midwest Regional,First Round,10,Colorado St.,68,7,Florida,46,,
NCAABB,1989,64,MWR1,Midwest Regional,First Round,11,Texas,76,6,Georgia Tech,70,,
NCAABB,1989,64,SER1,Southeast Regional,First Round,1,Oklahoma,72,16,ETSU,71,,
NCAABB,1989,64,SER1,Southeast Regional,First Round,2,North Carolina,93,15,Southern,79,,
NCAABB,1989,64,SER1,Southeast Regional,First Round,3,Michigan,92,14,Xavier,87,,
NCAABB,1989,64,SER1,Southeast Regional,First Round,5,Virginia,100,12,Providence,97,,
NCAABB,1989,64,SER1,Southeast Regional,First Round,7,UCLA,84,10,Iowa State,74,,
NCAABB,1989,64,SER1,Southeast Regional,First Round,9,Louisiana Tech,83,8,La Salle,74,,
NCAABB,1989,64,SER1,Southeast Regional,First Round,11,South Alabama,86,6,Alabama,84,,
NCAABB,1989,64,SER1,Southeast Regional,First Round,13,Middle Tenn.,97,4,Florida St.,83,,
NCAABB,1989,64,WER1,West Regional,First Round,1,Arizona,94,16,Robert Morris,60,,
NCAABB,1989,64,WER1,West Regional,First Round,2,Indiana,99,15,George Mason,85,,
NCAABB,1989,64,WER1,West Regional,First Round,3,Seton Hall,60,14,Missouri St.,51,,
NCAABB,1989,64,WER1,West Regional,First Round,4,UNLV,68,13,Idaho,56,,
NCAABB,1989,64,WER1,West Regional,First Round,7,UTEP,85,10,LSU,74,,
NCAABB,1989,64,WER1,West Regional,First Round,9,Clemson,83,8,St. Mary's,70,,
NCAABB,1989,64,WER1,West Regional,First Round,11,Evansville,94,6,Oregon St.,90,OT,
NCAABB,1989,64,WER1,West Regional,First Round,12,DePaul,66,5,Memphis,63,,
NCAABB,1989,32,EAR2,East Regional,Second Round,1,Georgetown,81,9,Notre Dame,74,,
NCAABB,1989,32,EAR2,East Regional,Second Round,2,Duke,70,7,West Virginia,63,,
NCAABB,1989,32,EAR2,East Regional,Second Round,5,NC State,102,4,Iowa,96,2OT,
NCAABB,1989,32,EAR2,East Regional,Second Round,11,Minnesota,80,14,Siena,67,,
NCAABB,1989,32,MWR2,Midwest Regional,Second Round,1,Illinois,72,9,Ball State,60,,
NCAABB,1989,32,MWR2,Midwest Regional,Second Round,2,Syracuse,65,10,Colorado St.,50,,
NCAABB,1989,32,MWR2,Midwest Regional,Second Round,3,Missouri,108,11,Texas,89,,
NCAABB,1989,32,MWR2,Midwest Regional,Second Round,4,Louisville,93,5,Arkansas,84,,
NCAABB,1989,32,SER2,Southeast Regional,Second Round,1,Oklahoma,124,9,Louisiana Tech,81,,
NCAABB,1989,32,SER2,Southeast Regional,Second Round,2,North Carolina,88,7,UCLA,81,,
NCAABB,1989,32,SER2,Southeast Regional,Second Round,3,Michigan,91,11,South Alabama,82,,
NCAABB,1989,32,SER2,Southeast Regional,Second Round,5,Virginia,104,13,Middle Tenn.,88,,
NCAABB,1989,32,WER2,West Regional,Second Round,1,Arizona,94,9,Clemson,68,,
NCAABB,1989,32,WER2,West Regional,Second Round,2,Indiana,92,7,UTEP,69,,
NCAABB,1989,32,WER2,West Regional,Second Round,3,Seton Hall,87,11,Evansville,73,,
NCAABB,1989,32,WER2,West Regional,Second Round,4,UNLV,85,12,DePaul,70,,
