sport,year,name1,name2,round,game,team1,score1,team2,score2,ot,...12,...13,check1,check2
MSO,1990,Championship,Championship,1,101,Rutgers,0,UCLA,0.123,4OT PK,,,158,741
MSO,1991,First Round,First Round,32,502,Hartford,2,Columbia,1,,,,39,33
MSO,1991,First Round,First Round,32,503,Yale,3,Boston U.,2,,,,68,174
MSO,1991,First Round,First Round,32,504,Seton Hall,1.123,Adelphi,1,4OT PK,,,42,41
MSO,1991,First Round,First Round,32,506,North Carolina,1,Charlotte,0,2OT,,,502,48
MSO,1991,First Round,First Round,32,507,Furman,1,Wake Forest,0,2OT,,,39,122
MSO,1991,First Round,First Round,32,508,NC State,3,Clemson,1,,,,159,221
MSO,1991,First Round,First Round,32,510,Wisconsin,1,Evansville,0,,,,284,26
MSO,1991,First Round,First Round,32,511,Rutgers,2,Old Dominion,0,,,,158,87
MSO,1991,First Round,First Round,32,512,SMU,5,Tulsa,3,,,,122,71
MSO,1991,First Round,First Round,32,514,Portland,1,FIU,0,4OT,,,120,50
MSO,1991,First Round,First Round,32,515,Fresno St.,1,San Francisco,0,2OT,,,203,77
MSO,1991,First Round,First Round,32,516,Santa Clara,2,Stanford,1,4OT,,,181,605
MSO,1991,Second Round,Second Round,16,401,Virginia,2,Hartford,1,4OT,,,381,39
MSO,1991,Second Round,Second Round,16,402,Yale,4,Seton Hall,3,2OT,,,68,42
MSO,1991,Second Round,Second Round,16,403,St. Louis,4,North Carolina,0,,,,142,502
MSO,1991,Second Round,Second Round,16,404,Furman,1,NC State,4,,,,39,159
MSO,1991,Second Round,Second Round,16,405,Indiana,2,Wisconsin,0,2OT,,,229,284
MSO,1991,Second Round,Second Round,16,406,Rutgers,2,SMU,3,,,,158,122
MSO,1991,Second Round,Second Round,16,407,UCLA,3,Portland,0,,,,741,120
MSO,1991,Second Round,Second Round,16,408,Fresno St.,0,Santa Clara,3,,,,203,181
MSO,1991,Quarterfinals,Quarterfinals,8,301,Virginia,2,Yale,0,,,,381,68
MSO,1991,Quarterfinals,Quarterfinals,8,302,St. Louis,3,NC State,0,,,,142,159
MSO,1991,Quarterfinals,Quarterfinals,8,303,Indiana,2.123,SMU,2,4OT PK,,,229,122
MSO,1991,Quarterfinals,Quarterfinals,8,304,UCLA,1,Santa Clara,2,,,,741,181
MSO,1991,Semifinals,Semifinals,4,201,Virginia,3,St. Louis,2,3OT,,,381,142
MSO,1991,Semifinals,Semifinals,4,202,Indiana,0,Santa Clara,2,,,,229,181
MSO,1991,Championship,Championship,1,101,Virginia,0.123,Santa Clara,0,4OT PK,,,381,181
MSO,1992,First Round,First Round,32,502,Adelphi,1,Penn State,2,,,,41,431
MSO,1992,First Round,First Round,32,503,Hartford,0,Seton Hall,2,,,,39,42
MSO,1992,First Round,First Round,32,504,St. John's,0,Dartmouth,1,,,,85,69
MSO,1992,First Round,First Round,32,506,Air Force,1,SMU,4,,,,37,122
MSO,1992,First Round,First Round,32,507,Bowling Green,1,St. Louis,2,,,,66,142
MSO,1992,First Round,First Round,32,508,James Madison,0,Duke,3,,,,117,386
MSO,1992,First Round,First Round,32,510,West Virginia,0,William & Mary,2,,,,116,66
MSO,1992,First Round,First Round,32,511,Davidson,2.123,Charlotte,2,4OT PK,,,8,48
MSO,1992,First Round,First Round,32,512,Coastal Carolina,2,South Carolina,0,,,,57,290
MSO,1992,First Round,First Round,32,514,Stanford,0,San Diego,3,,,,605,104
MSO,1992,First Round,First Round,32,515,Indiana,4,Evansville,1,,,,229,26
MSO,1992,First Round,First Round,32,516,Washington,2,Portland,1,,,,425,120
MSO,1992,Second Round,Second Round,16,401,Virginia,4,Penn State,1,,,,381,431
MSO,1992,Second Round,Second Round,16,402,Seton Hall,3,Dartmouth,4,,,,42,69
MSO,1992,Second Round,Second Round,16,403,Creighton,0,SMU,1,,,,164,122
MSO,1992,Second Round,Second Round,16,404,St. Louis,3,Duke,4,,,,142,386
MSO,1992,Second Round,Second Round,16,405,NC State,3,William & Mary,2,,,,159,66
MSO,1992,Second Round,Second Round,16,406,Davidson,0.123,Coastal Carolina,0,4OT PK,,,8,57
MSO,1992,Second Round,Second Round,16,407,UCLA,1,San Diego,2,,,,741,104
MSO,1992,Second Round,Second Round,16,408,Indiana,2,Washington,0,,,,229,425
MSO,1992,Quarterfinals,Quarterfinals,8,301,Virginia,3,Dartmouth,0,,,,381,69
MSO,1992,Quarterfinals,Quarterfinals,8,302,Duke,0.123,SMU,0,4OT PK,,,386,122
MSO,1992,Quarterfinals,Quarterfinals,8,303,NC State,0,Davidson,1,3OT,,,159,8
MSO,1992,Quarterfinals,Quarterfinals,8,304,San Diego,2,Indiana,0,,,,104,229
MSO,1992,Semifinals,Semifinals,4,201,Virginia,3,Duke,0,,,,381,386
MSO,1992,Semifinals,Semifinals,4,202,Davidson,2,San Diego,3,2OT,,,8,104
MSO,1992,Championship,Championship,1,101,Virginia,2,San Diego,0,,,,381,104
MSO,1993,First Round,First Round,32,501,Indiana,6,Memphis,0,,,,229,38
MSO,1993,First Round,First Round,32,502,Notre Dame,1,Wisconsin,3,,,,481,284
MSO,1993,First Round,First Round,32,503,James Madison,0,Loyola MD,1,,,,117,25
MSO,1993,First Round,First Round,32,504,William & Mary,1,Virginia,2,,,,66,381
MSO,1993,First Round,First Round,32,505,Penn State,3,Robert Morris,0,,,,431,26
MSO,1993,First Round,First Round,32,506,Columbia,0,Princeton,2,,,,33,159
MSO,1993,First Round,First Round,32,507,Rutgers,0,Hartwick,2,,,,158,61
MSO,1993,First Round,First Round,32,508,Boston U.,2,St. John's,1,,,,174,85
MSO,1993,First Round,First Round,32,509,UCLA,2,San Diego,4,2OT,,,741,104
MSO,1993,First Round,First Round,32,510,CS Fullerton,4,Fresno St.,0,,,,164,203
MSO,1993,First Round,First Round,32,511,Santa Clara,1,San Francisco,2,2OT,,,181,77
MSO,1993,First Round,First Round,32,512,St. Louis,0.123,Portland,0,4OT PK,,,142,120
MSO,1993,First Round,First Round,32,513,Creighton,1,Air Force,2,4OT,,,164,37
MSO,1993,First Round,First Round,32,514,Duke,2,North Carolina,3,,,,386,502
MSO,1993,First Round,First Round,32,515,NC Greensboro,0,Clemson,2,,,,50,221
MSO,1993,First Round,First Round,32,516,Furman,0,South Carolina,1,,,,39,290
MSO,1993,Second Round,Second Round,16,401,Indiana,0,Wisconsin,1,,,,229,284
MSO,1993,Second Round,Second Round,16,402,Loyola MD,1,Virginia,2,,,,25,381
MSO,1993,Second Round,Second Round,16,403,Penn State,2,Princeton,5,,,,431,159
MSO,1993,Second Round,Second Round,16,404,Hartwick,2,Boston U.,1,2OT,,,61,174
MSO,1993,Second Round,Second Round,16,405,San Diego,2,CS Fullerton,3,,,,104,164
MSO,1993,Second Round,Second Round,16,406,San Francisco,2,St. Louis,1,,,,77,142
MSO,1993,Second Round,Second Round,16,407,Air Force,2,North Carolina,1,,,,37,502
MSO,1993,Second Round,Second Round,16,408,Clemson,2,South Carolina,3,,,,221,290
MSO,1993,Quarterfinals,Quarterfinals,8,301,Wisconsin,0,Virginia,3,,,,284,381
MSO,1993,Quarterfinals,Quarterfinals,8,302,Princeton,3,Hartwick,0,,,,159,61
MSO,1993,Quarterfinals,Quarterfinals,8,303,CS Fullerton,1,San Francisco,0,,,,164,77
MSO,1993,Quarterfinals,Quarterfinals,8,304,Air Force,0,South Carolina,6,,,,37,290
MSO,1993,Semifinals,Semifinals,4,201,Virginia,3,Princeton,1,,,,381,159
MSO,1993,Semifinals,Semifinals,4,202,CS Fullerton,0,South Carolina,1,,,,164,290
MSO,1993,Championship,Championship,1,101,Virginia,2,South Carolina,0,,,,381,290
MSO,1994,First Round,First Round,32,501,Indiana,1,Notre Dame,0,2OT,,,229,481
MSO,1994,First Round,First Round,32,502,Creighton,2,St. Louis,1,,,,164,142
MSO,1994,First Round,First Round,32,503,Fresno St.,1,San Francisco,1.123,4OT PK,,,203,77
MSO,1994,First Round,First Round,32,504,San Diego,1,CS Fullerton,3,2OT,,,104,164
MSO,1994,First Round,First Round,32,505,SMU,2,Wisconsin,1,,,,122,284
MSO,1994,First Round,First Round,32,506,UAB,2,UCLA,3,2OT,,,39,741
MSO,1994,First Round,First Round,32,507,South Carolina,0,NC State,1,,,,290,159
MSO,1994,First Round,First Round,32,508,Charleston,1,Charlotte,0,4OT,,,26,48
MSO,1994,First Round,First Round,32,509,Virginia,3,NC Greensboro,0,,,,381,50
MSO,1994,First Round,First Round,32,510,Maryland,4,Georgetown,3,2OT,,,364,120
MSO,1994,First Round,First Round,32,511,North Carolina,0,James Madison,3,,,,502,117
MSO,1994,First Round,First Round,32,512,Duke,2,FIU,1,2OT,,,386,50
MSO,1994,First Round,First Round,32,513,Rutgers,1,St. John's,0,,,,158,85
MSO,1994,First Round,First Round,32,514,Robert Morris,0,Penn State,3,,,,26,431
MSO,1994,First Round,First Round,32,515,Brown,3,New Hampshire,2,2OT,,,116,67
MSO,1994,First Round,First Round,32,516,Harvard,0,Boston U.,2,,,,156,174
MSO,1994,Second Round,Second Round,16,401,Indiana,1,Creighton,0,,,,229,164
MSO,1994,Second Round,Second Round,16,402,San Francisco,0,CS Fullerton,1,3OT,,,77,164
MSO,1994,Second Round,Second Round,16,403,SMU,2,UCLA,4,,,,122,741
MSO,1994,Second Round,Second Round,16,404,NC State,4,Charleston,5,3OT,,,159,26
MSO,1994,Second Round,Second Round,16,405,Virginia,2,Maryland,1,,,,381,364
MSO,1994,Second Round,Second Round,16,406,James Madison,2,Duke,1,,,,117,386
MSO,1994,Second Round,Second Round,16,407,Rutgers,3,Penn State,2,2OT,,,158,431
MSO,1994,Second Round,Second Round,16,408,Brown,3,Boston U.,2,,,,116,174
MSO,1994,Quarterfinals,Quarterfinals,8,301,Indiana,2,CS Fullerton,1,,,,229,164
MSO,1994,Quarterfinals,Quarterfinals,8,302,UCLA,3,Charleston,2,,,,741,26
MSO,1994,Quarterfinals,Quarterfinals,8,303,Virginia,4,James Madison,1,,,,381,117
MSO,1994,Quarterfinals,Quarterfinals,8,304,Rutgers,3,Brown,1,,,,158,116
MSO,1994,Semifinals,Semifinals,4,201,Indiana,4,UCLA,1,,,,229,741
MSO,1994,Semifinals,Semifinals,4,202,Virginia,2,Rutgers,1,,,,381,158
MSO,1994,Championship,Championship,1,101,Indiana,0,Virginia,1,,,,229,381
MSO,1995,First Round,First Round,32,501,Virginia,2,Rhode Island,1,,,,381,26
MSO,1995,First Round,First Round,32,502,St. John's,2,Hartwick,3,,,,85,61
MSO,1995,First Round,First Round,32,503,Brown,2,Boston U.,1,,,,116,174
MSO,1995,First Round,First Round,32,504,Cornell,0,Lafayette,2,2OT,,,155,7
MSO,1995,First Round,First Round,32,505,Maryland,2,Penn State,0,,,,364,431
MSO,1995,First Round,First Round,32,506,Princeton,0,James Madison,1,,,,159,117
MSO,1995,First Round,First Round,32,507,Duke,3,NC Greensboro,0,,,,386,50
MSO,1995,First Round,First Round,32,508,Coastal Carolina,1,South Carolina,3,2OT,,,57,290
MSO,1995,First Round,First Round,32,509,UCLA,2,Cal Poly,1,,,,741,53
MSO,1995,First Round,First Round,32,510,San Diego,1,Santa Clara,4,2OT,,,104,181
MSO,1995,First Round,First Round,32,511,Portland,1,Washington,0,,,,120,425
MSO,1995,First Round,First Round,32,512,Butler,1,Indiana,0,,,,22,229
MSO,1995,First Round,First Round,32,513,Wisconsin,2,Bowling Green,0,,,,284,66
MSO,1995,First Round,First Round,32,514,Creighton,1,William & Mary,2,4OT,,,164,66
MSO,1995,First Round,First Round,32,515,Clemson,2,Charleston,0,,,,221,26
MSO,1995,First Round,First Round,32,516,St. Louis,1,SMU,4,2OT,,,142,122
MSO,1995,Second Round,Second Round,16,401,Virginia,4,Hartwick,0,,,,381,61
MSO,1995,Second Round,Second Round,16,402,Brown,2,Lafayette,0,,,,116,7
MSO,1995,Second Round,Second Round,16,403,Maryland,2,James Madison,2.123,4OT PK,,,364,117
MSO,1995,Second Round,Second Round,16,404,Duke,2,South Carolina,0,,,,386,290
MSO,1995,Second Round,Second Round,16,405,UCLA,1,Santa Clara,2,,,,741,181
MSO,1995,Second Round,Second Round,16,406,Portland,4,Butler,1,,,,120,22
MSO,1995,Second Round,Second Round,16,407,Wisconsin,1,William & Mary,0,2OT,,,284,66
MSO,1995,Second Round,Second Round,16,408,Clemson,1,SMU,3,,,,221,122
MSO,1995,Quarterfinals,Quarterfinals,8,301,Virginia,4,Brown,1,,,,381,116
MSO,1995,Quarterfinals,Quarterfinals,8,302,James Madison,2,Duke,3,,,,117,386
MSO,1995,Quarterfinals,Quarterfinals,8,303,Santa Clara,1,Portland,2,,,,181,120
MSO,1995,Quarterfinals,Quarterfinals,8,304,Wisconsin,2,SMU,0,,,,284,122
MSO,1995,Semifinals,Semifinals,4,201,Virginia,2,Duke,3,,,,381,386
MSO,1995,Semifinals,Semifinals,4,202,Portland,0,Wisconsin,1,,,,120,284
MSO,1995,Championship,Championship,1,101,Duke,0,Wisconsin,2,,,,386,284
MSO,1996,First Round,First Round,32,501,Washington,2,Santa Clara,1,4OT,,,425,181
MSO,1996,First Round,First Round,32,502,California,1,Fresno St.,2,,,,338,203
MSO,1996,First Round,First Round,32,503,CS Fullerton,2,UCLA,1,,,,164,741
MSO,1996,First Round,First Round,32,504,SMU,0,Creighton,2,,,,122,164
MSO,1996,First Round,First Round,32,505,Virginia,0,George Mason,1,,,,381,52
MSO,1996,First Round,First Round,32,506,Fordham,1,St. John's,5,,,,39,85
MSO,1996,First Round,First Round,32,507,Maryland,2,James Madison,1,2OT,,,364,117
MSO,1996,First Round,First Round,32,508,Army,1,William & Mary,3,,,,60,66
MSO,1996,First Round,First Round,32,509,NC Greensboro,0,Notre Dame,1,,,,50,481
MSO,1996,First Round,First Round,32,510,Charleston,1,Charlotte,3,,,,26,48
MSO,1996,First Round,First Round,32,511,Harvard,3,Boston U.,2,,,,156,174
MSO,1996,First Round,First Round,32,512,Hartford,3,Rhode Island,2,2OT,,,39,26
MSO,1996,First Round,First Round,32,513,Bowling Green,4,Detroit,0,,,,66,7
MSO,1996,First Round,First Round,32,514,Evansville,1,Indiana,4,,,,26,229
MSO,1996,First Round,First Round,32,515,Rutgers,2,Cornell,1,3OT,,,158,155
MSO,1996,First Round,First Round,32,516,South Florida,1,FIU,6,,,,144,50
MSO,1996,Second Round,Second Round,16,401,Washington,1,Fresno St.,2,,,,425,203
MSO,1996,Second Round,Second Round,16,402,CS Fullerton,0,Creighton,0.123,4OT PK,,,164,164
MSO,1996,Second Round,Second Round,16,403,George Mason,1,St. John's,2,,,,52,85
MSO,1996,Second Round,Second Round,16,404,Maryland,0,William & Mary,3,,,,364,66
MSO,1996,Second Round,Second Round,16,405,Notre Dame,0,Charlotte,1,,,,481,48
MSO,1996,Second Round,Second Round,16,406,Harvard,2,Hartford,3,2OT,,,156,39
MSO,1996,Second Round,Second Round,16,407,Bowling Green,0,Indiana,2,,,,66,229
MSO,1996,Second Round,Second Round,16,408,Rutgers,0,FIU,2,,,,158,50
MSO,1996,Quarterfinals,Quarterfinals,8,301,Fresno St.,0,Creighton,2,,,,203,164
MSO,1996,Quarterfinals,Quarterfinals,8,302,St. John's,2,William & Mary,1,2OT,,,85,66
MSO,1996,Quarterfinals,Quarterfinals,8,303,Charlotte,3,Hartford,0,,,,48,39
MSO,1996,Quarterfinals,Quarterfinals,8,304,Indiana,0,FIU,1,,,,229,50
MSO,1996,Semifinals,Semifinals,4,201,Creighton,1,St. John's,2,,,,164,85
MSO,1996,Semifinals,Semifinals,4,202,Charlotte,0,FIU,4,,,,48,50
MSO,1996,Championship,Championship,1,101,St. John's,4,FIU,1,,,,85,50
MSO,1997,First Round,First Round,32,501,Indiana,2,Butler,1,3OT,,,229,22
MSO,1997,First Round,First Round,32,502,Bowling Green,1,Marquette,0,,,,66,78
MSO,1997,First Round,First Round,32,503,St. John's,2,Brown,1,,,,85,116
MSO,1997,First Round,First Round,32,504,South Florida,3,FIU,1,,,,144,50
MSO,1997,First Round,First Round,32,505,UCLA,3,Santa Clara,0,,,,741,181
MSO,1997,First Round,First Round,32,506,Stanford,1,Washington,2,2OT,,,605,425
MSO,1997,First Round,First Round,32,507,Charlotte,0,Clemson,5,,,,48,221
MSO,1997,First Round,First Round,32,508,Charleston So.,0,South Carolina,3,,,,3,290
MSO,1997,First Round,First Round,32,509,SMU,1,Rider,0,,,,122,13
MSO,1997,First Round,First Round,32,510,Dartmouth,5,Boston U.,1,,,,69,174
MSO,1997,First Round,First Round,32,511,St. Louis,2,Missouri St.,0,,,,142,86
MSO,1997,First Round,First Round,32,512,Creighton,3,Air Force,2,2OT,,,164,37
MSO,1997,First Round,First Round,32,513,American,2,William & Mary,1,2OT,,,47,66
MSO,1997,First Round,First Round,32,514,Rutgers,0,Maryland,1,,,,158,364
MSO,1997,First Round,First Round,32,515,VCU,0,Georgetown,2,,,,20,120
MSO,1997,First Round,First Round,32,516,Howard,0,Virginia,3,,,,60,381
MSO,1997,Second Round,Second Round,16,401,Indiana,4,Bowling Green,0,,,,229,66
MSO,1997,Second Round,Second Round,16,402,St. John's,1,South Florida,2,,,,85,144
MSO,1997,Second Round,Second Round,16,403,UCLA,1,Washington,0,,,,741,425
MSO,1997,Second Round,Second Round,16,404,Clemson,1,South Carolina,0,2OT,,,221,290
MSO,1997,Second Round,Second Round,16,405,SMU,2,Dartmouth,0,,,,122,69
MSO,1997,Second Round,Second Round,16,406,St. Louis,1,Creighton,0,,,,142,164
MSO,1997,Second Round,Second Round,16,407,American,1,Maryland,0,,,,47,364
MSO,1997,Second Round,Second Round,16,408,Georgetown,1,Virginia,5,,,,120,381
MSO,1997,Quarterfinals,Quarterfinals,8,301,Indiana,6,South Florida,0,,,,229,144
MSO,1997,Quarterfinals,Quarterfinals,8,302,UCLA,2,Clemson,1,,,,741,221
MSO,1997,Quarterfinals,Quarterfinals,8,303,SMU,0,St. Louis,0.123,4OT PK,,,122,142
MSO,1997,Quarterfinals,Quarterfinals,8,304,American,1,Virginia,2,2OT,,,47,381
MSO,1997,Semifinals,Semifinals,4,201,Indiana,0,UCLA,1,3OT,,,229,741
MSO,1997,Semifinals,Semifinals,4,202,St. Louis,1,Virginia,3,,,,142,381
MSO,1997,Championship,Championship,1,101,UCLA,2,Virginia,0,,,,741,381
MSO,1998,First Round,First Round,32,501,Clemson,5,Lafayette,0,,,,221,7
MSO,1998,First Round,First Round,32,502,William & Mary,2,South Florida,1,2OT,,,66,144
MSO,1998,First Round,First Round,32,503,Butler,1,Cincinnati,0,2OT,,,22,38
MSO,1998,First Round,First Round,32,504,Akron,2,Indiana,3,2OT,,,70,229
MSO,1998,First Round,First Round,32,505,St. John's,1,Brown,0,2OT,,,85,116
MSO,1998,First Round,First Round,32,506,Penn State,1,Connecticut,0,,,,431,366
MSO,1998,First Round,First Round,32,507,SMU,0,Santa Clara,1,,,,122,181
MSO,1998,First Round,First Round,32,508,NC Greensboro,2,Washington,1,,,,50,425
MSO,1998,First Round,First Round,32,509,Duke,2,Jacksonville,3,,,,386,16
MSO,1998,First Round,First Round,32,510,Maryland,2,Richmond,1,,,,364,22
MSO,1998,First Round,First Round,32,511,St. Louis,1,Creighton,4,2OT,,,142,164
MSO,1998,First Round,First Round,32,512,Fresno St.,1,UCLA,2,,,,203,741
MSO,1998,First Round,First Round,32,513,CS Fullerton,1,San Diego,2,,,,164,104
MSO,1998,First Round,First Round,32,514,San Jose St.,2,Stanford,3,3OT,,,55,605
MSO,1998,First Round,First Round,32,515,VCU,1,South Carolina,2,,,,20,290
MSO,1998,First Round,First Round,32,516,Rider,0,Virginia,3,,,,13,381
MSO,1998,Second Round,Second Round,16,401,Clemson,1,William & Mary,0,,,,221,66
MSO,1998,Second Round,Second Round,16,402,Butler,1,Indiana,2,2OT,,,22,229
MSO,1998,Second Round,Second Round,16,403,St. John's,1,Penn State,0,,,,85,431
MSO,1998,Second Round,Second Round,16,404,Santa Clara,4,NC Greensboro,1,,,,181,50
MSO,1998,Second Round,Second Round,16,405,Jacksonville,0,Maryland,3,,,,16,364
MSO,1998,Second Round,Second Round,16,406,Creighton,2,UCLA,0,,,,164,741
MSO,1998,Second Round,Second Round,16,407,San Diego,1,Stanford,3,2OT,,,104,605
MSO,1998,Second Round,Second Round,16,408,South Carolina,0,Virginia,1,,,,290,381
MSO,1998,Quarterfinals,Quarterfinals,8,301,Clemson,1,Indiana,2,,,,221,229
MSO,1998,Quarterfinals,Quarterfinals,8,302,St. John's,1,Santa Clara,2,,,,85,181
MSO,1998,Quarterfinals,Quarterfinals,8,303,Maryland,3,Creighton,2,,,,364,164
MSO,1998,Quarterfinals,Quarterfinals,8,304,Stanford,3,Virginia,0,,,,605,381
MSO,1998,Semifinals,Semifinals,4,201,Indiana,4,Santa Clara,0,,,,229,181
MSO,1998,Semifinals,Semifinals,4,202,Maryland,0,Stanford,1,,,,364,605
MSO,1998,Championship,Championship,1,101,Indiana,3,Stanford,1,,,,229,605
MSO,1999,First Round,First Round,32,501,Duke,4,UMBC,3,OT,,,386,41
MSO,1999,First Round,First Round,32,502,Santa Clara,2.123,Stanford,2,4OT PK,,,181,605
MSO,1999,First Round,First Round,32,503,SMU,2,Creighton,1,2OT,,,122,164
MSO,1999,First Round,First Round,32,504,Missouri St.,1,UAB,2,,,,86,39
MSO,1999,First Round,First Round,32,505,Wake Forest,2,VCU,1,,,,122,20
MSO,1999,First Round,First Round,32,506,North Carolina,1,Furman,2,2OT,,,502,39
MSO,1999,First Round,First Round,32,507,Rutgers,0,Yale,1,2OT,,,158,68
MSO,1999,First Round,First Round,32,508,Hartford,1,Connecticut,2,4OT,,,39,366
MSO,1999,First Round,First Round,32,509,St. Louis,3,UIC,2,,,,142,55
MSO,1999,First Round,First Round,32,510,San Diego,1,UCLA,4,,,,104,741
MSO,1999,First Round,First Round,32,511,Brown,2,Rhode Island,1,OT,,,116,26
MSO,1999,First Round,First Round,32,512,Princeton,1,Virginia,2,3OT,,,159,381
MSO,1999,First Round,First Round,32,513,Maryland,0,St. John's,1,,,,364,85
MSO,1999,First Round,First Round,32,514,William & Mary,0,Penn State,1,,,,66,431
MSO,1999,First Round,First Round,32,515,Portland,2,Washington,3,,,,120,425
MSO,1999,First Round,First Round,32,516,Kentucky,0,Indiana,1,OT,,,234,229
MSO,1999,Second Round,Second Round,16,401,Duke,2,Santa Clara,4,,,,386,181
MSO,1999,Second Round,Second Round,16,402,SMU,0,UAB,2,,,,122,39
MSO,1999,Second Round,Second Round,16,403,Wake Forest,0,Furman,4,,,,122,39
MSO,1999,Second Round,Second Round,16,404,Yale,0,Connecticut,3,,,,68,366
MSO,1999,Second Round,Second Round,16,405,St. Louis,0,UCLA,2,,,,142,741
MSO,1999,Second Round,Second Round,16,406,Brown,1,Virginia,3,,,,116,381
MSO,1999,Second Round,Second Round,16,407,St. John's,1,Penn State,2,3OT,,,85,431
MSO,1999,Second Round,Second Round,16,408,Washington,0,Indiana,2,,,,425,229
MSO,1999,Quarterfinals,Quarterfinals,8,301,Santa Clara,3,UAB,2,OT,,,181,39
MSO,1999,Quarterfinals,Quarterfinals,8,302,Furman,2,Connecticut,3,,,,39,366
MSO,1999,Quarterfinals,Quarterfinals,8,303,UCLA,2,Virginia,0,,,,741,381
MSO,1999,Quarterfinals,Quarterfinals,8,304,Penn State,0,Indiana,3,,,,431,229
MSO,1999,Semifinals,Semifinals,4,201,Santa Clara,2,Connecticut,1,4OT,,,181,366
MSO,1999,Semifinals,Semifinals,4,202,UCLA,2,Indiana,3,4OT,,,741,229
MSO,1999,Championship,Championship,1,101,Santa Clara,0,Indiana,1,,,,181,229
MSO,2000,First Round,First Round,32,501,North Carolina,3,William & Mary,2,OT,,,502,66
MSO,2000,First Round,First Round,32,502,Boston College,0,Rhode Island,3,,,,195,26
MSO,2000,First Round,First Round,32,503,Washington,1,UAB,0,4OT,,,425,39
MSO,2000,First Round,First Round,32,504,Indiana,4,San Jose St.,0,,,,229,55
MSO,2000,First Round,First Round,32,505,Virginia,5,Lehigh,0,,,,381,47
MSO,2000,First Round,First Round,32,506,James Madison,0,St. John's,1,,,,117,85
MSO,2000,First Round,First Round,32,507,Ohio State,0,Creighton,1,,,,278,164
MSO,2000,First Round,First Round,32,508,UCLA,0,San Diego,1,OT,,,741,104
MSO,2000,First Round,First Round,32,509,Stanford,4,CS Fullerton,0,,,,605,164
MSO,2000,First Round,First Round,32,510,UIC,1,Bradley,0,,,,55,18
MSO,2000,First Round,First Round,32,511,St. Louis,0,Kentucky,0.123,4OT PK,,,142,234
